DrugId|Drugname|ShortTranslation
28103850205|Sertrone|3 tabletter 1 gang daglig|S
28103850205|Sertrone|2 tabletter 1 gang daglig|S
28103850205|Sertrone|2 tabletter 1 gang daglig|S
28103850205|Sertrone|1 tablet daglig|S
28103850705|Asasantin Retard|1 kapsel 2 gange daglig|S
28103851805|Rectogesic|1 påsmøring 2 gange daglig|S
28103851805|Rectogesic|1 påsmøring 2 gange daglig|S
28103853405|Equasym Depot|1 kapsel morgen før morgenmaden|S
28103853505|Equasym Depot|1 kapsel morgen før morgenmaden|S
28103853605|Equasym Depot|1 kapsel morgen før morgenmaden|S
28103857505|Losartankalium "Actavis"|2 tabletter 1 gang daglig|S
28103857505|Losartankalium "Actavis"|1 tablet daglig|S
28103857705|Losartankalium "Actavis"|1/2 tablet daglig|S
28103857705|Losartankalium "Actavis"|1 tablet daglig|S
28103857705|Losartankalium "Actavis"|2 tabletter 1 gang daglig|S
28103863305|Cozaar Comp. 100 mg/12,5 mg|1 tablet daglig|S
28103863505|Champix|1 tablet 2 gange daglig|S
28103863505|Champix|1/2 tablet daglig|S
28103863505|Champix|1/2 tablet 2 gange daglig|S
28103863905|Citalopram "Teva"|3 tabletter 1 gang daglig|S
28103863905|Citalopram "Teva"|1 1/2 tabletter 1 gang daglig|S
28103863905|Citalopram "Teva"|1 tablet før sengetid|S
28103863905|Citalopram "Teva"|1/2 tablet daglig|S
28103863905|Citalopram "Teva"|1 tablet daglig|S
28103863905|Citalopram "Teva"|2 tabletter 1 gang daglig|S
28103863905|Citalopram "Teva"|2 tabletter før sengetid|S
28103863905|Citalopram "Teva"|1/2 tablet før sengetid|S
28103864005|Citalopram "Teva"|1/2 tablet før sengetid|S
28103864005|Citalopram "Teva"|1 1/2 tabletter 1 gang daglig|S
28103864005|Citalopram "Teva"|1 tablet før sengetid|S
28103864005|Citalopram "Teva"|1/2 tablet daglig|S
28103864005|Citalopram "Teva"|1 tablet daglig|S
28103864105|Circadin|1 tablet før sengetid, 1-2 timer inden virkning ønskes|S
28103864905|Suboxone|2 resoribletter 1 gang daglig|S
28103864905|Suboxone|1 resoriblet daglig|S
28103865005|Suboxone|1 resoriblet daglig|S
28103865005|Suboxone|2 resoribletter 1 gang daglig|S
28103865205|Estradiol "Sandoz"|1/2 tablet daglig|S
28103865205|Estradiol "Sandoz"|1/2 tablet daglig efter skema|S
28103865205|Estradiol "Sandoz"|1 tablet daglig|S
28103865205|Estradiol "Sandoz"|1 tablet daglig efter skema|S
28103865405|Tapin|1 påsmøring efter behov, mindst 1 time før virkning ønskes|S
28103868705|Yasminelle|1 tablet daglig|S
28103868705|Yasminelle|1 tablet daglig i 3 uger, herefter en uges pause|S
28103868805|Yasminelle 28|1 tablet daglig|S
28103868805|Yasminelle 28|1 tablet daglig i 3 uger, herefter en uges pause|S
28103871105|Lamotrigin "Teva"|2 tabletter 2 gange daglig|S
28103871105|Lamotrigin "Teva"|1 tablet hver 2. dag|S
28103871105|Lamotrigin "Teva"|3 tabletter 2 gange daglig|S
28103871105|Lamotrigin "Teva"|4 tabletter 2 gange daglig|S
28103871105|Lamotrigin "Teva"|1 tablet daglig|S
28103871105|Lamotrigin "Teva"|2 tabletter 1 gang daglig|S
28103871105|Lamotrigin "Teva"|1 tablet 2 gange daglig|S
28103871205|Lamotrigin "Teva"|2 tabletter 1 gang daglig|S
28103871205|Lamotrigin "Teva"|3 tabletter 1 gang daglig|S
28103871205|Lamotrigin "Teva"|4 tabletter 1 gang daglig|S
28103871205|Lamotrigin "Teva"|1 tablet 2 gange daglig|S
28103871205|Lamotrigin "Teva"|2 tabletter 2 gange daglig|S
28103871305|Lamotrigin "Teva"|1 tablet daglig|S
28103871305|Lamotrigin "Teva"|2 tabletter 1 gang daglig|S
28103871305|Lamotrigin "Teva"|1 tablet 2 gange daglig|S
28103871405|Lamotrigin "Teva"|1 tablet daglig|S
28103872005|Fluoxetin "HEXAL"|4 tabletter 1 gang daglig|S
28103872005|Fluoxetin "HEXAL"|2 tabletter 1 gang daglig|S
28103872005|Fluoxetin "HEXAL"|3 tabletter 1 gang daglig|S
28103872005|Fluoxetin "HEXAL"|1 tablet morgen|S
28103872005|Fluoxetin "HEXAL"|1 tablet daglig|S
28103872905|Acikure|1 tablet 2 gange daglig|S
28103872905|Acikure|1 tablet 4 gange daglig|S
28103872905|Acikure|2 tabletter før sengetid|S
28103872905|Acikure|1 tablet før sengetid|S
28103872905|Acikure|1 tablet 3 gange daglig|S
28103873005|Acikure|1 tablet før sengetid|S
28103873005|Acikure|1 tablet 2 gange daglig|S
28103873405|Lamotrigin "Teva"|2 tabletter 1 gang daglig|S
28103873405|Lamotrigin "Teva"|3 tabletter 1 gang daglig|S
28103873405|Lamotrigin "Teva"|4 tabletter 1 gang daglig|S
28103873405|Lamotrigin "Teva"|1 tablet 2 gange daglig|S
28103873405|Lamotrigin "Teva"|2 tabletter 2 gange daglig|S
28103873505|Lamotrigin "Teva"|1 tablet daglig|S
28103873505|Lamotrigin "Teva"|2 tabletter 1 gang daglig|S
28103873505|Lamotrigin "Teva"|1 tablet 2 gange daglig|S
28103873605|Lamotrigin "Teva"|1 tablet daglig|S
28103874205|Creon 40.000|1 kapsel morgen, middag og aften til hvert måltid|S
28103876405|CoAprovel|1 tablet daglig|S
28103879605|Clobex|1 påsmøring daglig skylles ud efter 15 minutter|S
28103881306|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103881306|Pulmicort Turbuhaler|1 sug daglig|S
28103881306|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103881306|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103881306|Pulmicort Turbuhaler|1 sug daglig|S
28103881306|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103881406|Oxis Turbuhaler|1 sug efter behov før anstrengelse|S
28103881406|Oxis Turbuhaler|1 sug efter behov ved anfald|S
28103881406|Oxis Turbuhaler|2 sug 1 gang daglig|S
28103881406|Oxis Turbuhaler|2 sug 2 gange daglig|S
28103881406|Oxis Turbuhaler|1 sug 2 gange daglig|S
28103881406|Oxis Turbuhaler|1 sug daglig|S
28103881705|Oxcarbazepin "Mylan"|1/2 tablet 3 gange daglig|S
28103881705|Oxcarbazepin "Mylan"|1 tablet 3 gange daglig|S
28103881705|Oxcarbazepin "Mylan"|1/2 tablet daglig|S
28103881705|Oxcarbazepin "Mylan"|1/2 tablet 2 gange daglig|S
28103881705|Oxcarbazepin "Mylan"|1 tablet daglig|S
28103881705|Oxcarbazepin "Mylan"|1 tablet 2 gange daglig|S
28103881705|Oxcarbazepin "Mylan"|2 tabletter 2 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet 3 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1 tablet 3 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet 2 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1 tablet daglig|S
28103881805|Oxcarbazepin "Mylan"|1 tablet 2 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|2 tabletter 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet 3 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet 3 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet daglig|S
28103881905|Oxcarbazepin "Mylan"|2 tabletter 2 gange daglig|S
28103888005|Pinex|2 tabletter 3 gange daglig|N
28103888005|Pinex|2 tabletter 4 gange daglig|N
28103888005|Pinex|1 tablet 3 gange daglig|N
28103888005|Pinex|1 tablet 4 gange daglig|N
28103888605|Altifex|1 tablet daglig|S
28103888705|Altifex|1 tablet daglig|S
28103896906|Mezavant|2 tabletter 1 gang daglig|S
28103898406|Nicorette Microtab Lemon||S
28103899906|Exforge|1 tablet daglig|S
28103902506|Matrifen|1 plaster hver 3. dag|S
28103902606|Matrifen|1 plaster hver 3. dag|S
28103902705|Matrifen|1 plaster hver 3. dag|S
28103902806|Matrifen|1 plaster hver 3. dag|S
28103902906|Matrifen|1 plaster hver 3. dag|S
28103903306|Sertralin "Orion"|2 tabletter 1 gang daglig|S
28103903306|Sertralin "Orion"|1 1/2 tabletter 1 gang daglig|S
28103903306|Sertralin "Orion"|3 tabletter 1 gang daglig|S
28103903306|Sertralin "Orion"|1 tablet daglig|S
28103903306|Sertralin "Orion"|1/2 tablet daglig|S
28103903406|Sertralin "Orion"|1/2 tablet daglig|S
28103903406|Sertralin "Orion"|1 tablet daglig|S
28103903406|Sertralin "Orion"|2 tabletter 1 gang daglig|S
28103903606|Pantoprazol "Sandoz"|2 tabletter 1 gang daglig|S
28103903606|Pantoprazol "Sandoz"|1 tablet daglig 1 time før et måltid|S
28103903606|Pantoprazol "Sandoz"|1 tablet daglig|S
28103903606|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103903706|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103903706|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103903706|Pantoprazol "Sandoz"|1 tablet daglig|S
28103903706|Pantoprazol "Sandoz"|2 tabletter 1 gang daglig|S
28103904106|Venlafaxin "Krka"|3 kapsler 1 gang daglig til et måltid|S
28103904106|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103904106|Venlafaxin "Krka"|1 kapsel daglig|S
28103904106|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103904106|Venlafaxin "Krka"|3 kapsler 1 gang daglig|S
28103904106|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904206|Venlafaxin "Krka"|1 kapsel daglig|S
28103904206|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904206|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103904206|Venlafaxin "Krka"|3 kapsler 1 gang daglig|S
28103904206|Venlafaxin "Krka"|3 kapsler 1 gang daglig til et måltid|S
28103904206|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103904306|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103904306|Venlafaxin "Krka"|1 kapsel daglig|S
28103904306|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904306|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103905406|Gabapentin "Sandoz"|3 kapsler 3 gange daglig|S
28103905406|Gabapentin "Sandoz"|1 kapsel 2 gange daglig|S
28103905406|Gabapentin "Sandoz"|2 kapsler 3 gange daglig|S
28103905406|Gabapentin "Sandoz"|1 kapsel 3 gange daglig|S
28103905406|Gabapentin "Sandoz"|1 kapsel daglig|S
28103905506|Gabapentin "Sandoz"|2 kapsler 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|3 kapsler 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel 2 gange daglig|S
28103905806|Coversyl Comp Novum|1 tablet daglig før morgenmaden|S
28103905806|Coversyl Comp Novum|1 tablet morgen|S
28103905806|Coversyl Comp Novum|1 tablet daglig|S
28103908206|Gestinyl|1 tablet daglig efter aftale|S
28103908306|Gestinyl|1 tablet daglig efter aftale|S
28103909206|Danafusin|1 tablet daglig|S
28103909506|Arax|2 tabletter efter behov, højst 4 gange daglig ved smerter|S
28103909506|Arax|2 tabletter 3 gange daglig|S
28103909506|Arax|1 tablet 3 gange daglig|S
28103909506|Arax|1 tablet 4 gange daglig|S
28103909506|Arax|2 tabletter 4 gange daglig|S
28103909606|Itraconazol "Actavis"||S
28103909606|Itraconazol "Actavis"||S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 3 uger|S
28103909606|Itraconazol "Actavis"|1 kapsel daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 1 uge efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 26 dage efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 3 uger efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 2 uger efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 3 dage efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig efter et måltid, i 3 måneder|S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange daglig i 1 uge efter et måltid|S
28103910306|Sertralin "Actavis"|1 tablet daglig|S
28103910306|Sertralin "Actavis"|2 tabletter 1 gang daglig|S
28103910306|Sertralin "Actavis"|3 tabletter 1 gang daglig|S
28103910306|Sertralin "Actavis"|1 1/2 tabletter 1 gang daglig|S
28103910306|Sertralin "Actavis"|1/2 tablet daglig|S
28103911006|Serevent|4 pust 2 gange daglig|S
28103911006|Serevent|2 pust 2 gange daglig|S
28103912006|Granisetron "Stada"|1 tablet 2 gange daglig|S
28103912106|Granisetron "Stada"|1 tablet daglig|S
28103912406|Miktosan|1 kapsel daglig før morgenmåltid|S
28103913506|Sumatriptan "Stada"||S
28103913506|Sumatriptan "Stada"|1 tablet efter behov ved anfald|S
28103913606|Sumatriptan "Stada"|1 tablet efter behov ved anfald|S
28103913606|Sumatriptan "Stada"||S
28103914106|Valaciclovir "Sandoz"|1 tablet 2 gange daglig i 5 dage|S
28103914106|Valaciclovir "Sandoz"|1 tablet daglig|S
28103914106|Valaciclovir "Sandoz"|2 tabletter 1 gang daglig|S
28103914106|Valaciclovir "Sandoz"|1/2 tablet daglig|S
28103914106|Valaciclovir "Sandoz"|2 tabletter 3 gange daglig i 1 uge|S
28103914106|Valaciclovir "Sandoz"|4 tabletter 4 gange daglig|S
28103914106|Valaciclovir "Sandoz"|4 tabletter 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1/2 tablet 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1 tablet 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|2 tabletter 2 gange daglig|S
28103917506|Timosan Depot|1 dråbe morgen i venstre øje|S
28103917506|Timosan Depot|1 dråbe daglig i højre øje|S
28103917506|Timosan Depot|1 dråbe morgen i begge øjne|S
28103917506|Timosan Depot|1 dråbe morgen i højre øje|S
28103917506|Timosan Depot|1 dråbe daglig i venstre øje|S
28103917506|Timosan Depot|1 dråbe daglig i begge øjne|S
28103918906|Januvia|1 tablet daglig|S
28103918906|Januvia|4 tabletter 1 gang daglig|S
28103918906|Januvia|2 tabletter 1 gang daglig|S
28103919006|Januvia|1 tablet daglig|S
28103919006|Januvia|2 tabletter 1 gang daglig|S
28103919106|Januvia|1 tablet daglig|S
28103922306|Imadrax Novum|6 tabletter 1 gang|S
28103922306|Imadrax Novum|4 tabletter 1 gang|S
28103922306|Imadrax Novum|2 tabletter 3 gange daglig|S
28103922306|Imadrax Novum|1 tablet 3 gange daglig|S
28103922306|Imadrax Novum|1 tablet 2 gange daglig|S
28103922306|Imadrax Novum|2 tabletter 2 gange daglig|S
28103922406|Imadrax Novum|3 tabletter 1 gang|S
28103922406|Imadrax Novum|4 tabletter 1 gang|S
28103922406|Imadrax Novum|1 tablet 3 gange daglig|S
28103922406|Imadrax Novum|1 tablet 2 gange daglig|S
28103922406|Imadrax Novum|2 tabletter 2 gange daglig|S
28103922906|Minero|1 tablet daglig efter aftale|S
28103923006|Modina|1 tablet daglig efter aftale|S
28103924206|Crestor|1 tablet daglig|S
28103924206|Crestor|2 tabletter 1 gang daglig|S
28103924506|TOVIAZ|1 tablet daglig|S
28103924506|TOVIAZ|2 tabletter 1 gang daglig|S
28103924606|TOVIAZ|1 tablet daglig|S
28103925606|Crinone|1 applikatordosis 2 gange daglig|S
28103925606|Crinone|1 applikatordosis daglig|S
28103925906|Oxis Turbuhaler|1 sug 2 gange daglig|S
28103925906|Oxis Turbuhaler|2 sug efter behov før anstrengelse|S
28103925906|Oxis Turbuhaler|2 sug 1 gang daglig|S
28103925906|Oxis Turbuhaler|1 sug daglig|S
28103925906|Oxis Turbuhaler|2 sug 2 gange daglig|S
28103927206|Flecainid "Stada"|1/2 tablet 2 gange daglig|S
28103927206|Flecainid "Stada"|1 tablet 2 gange daglig|S
28103927206|Flecainid "Stada"|2 tabletter 2 gange daglig|S
28103928706|Cabergolin "Teva"|1/2 tablet mandag og torsdag hver uge|S
28103928706|Cabergolin "Teva"|1/2 tablet 2 gange daglig i 2 dage|S
28103928706|Cabergolin "Teva"|1 tablet mandag hver uge|S
28103929506|Sertralin "Teva"|3 tabletter 1 gang daglig|S
28103929506|Sertralin "Teva"|1 tablet daglig|S
28103929506|Sertralin "Teva"|1/2 tablet daglig|S
28103929506|Sertralin "Teva"|1 1/2 tabletter 1 gang daglig|S
28103929506|Sertralin "Teva"|2 tabletter 1 gang daglig|S
28103929606|Sertralin "Teva"|1/2 tablet daglig|S
28103929606|Sertralin "Teva"|1 tablet daglig|S
28103929606|Sertralin "Teva"|2 tabletter 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|1 kapsel morgen|S
28103933406|Fluoxetin "1A Farma"|4 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|3 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|2 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|1 kapsel daglig|S
28103934306|Meloxicam "BMM Pharma"|2 tabletter 1 gang daglig|S
28103934306|Meloxicam "BMM Pharma"|1 tablet daglig|S
28103934406|Meloxicam "BMM Pharma"|1/2 tablet daglig|S
28103934406|Meloxicam "BMM Pharma"|1 tablet daglig|S
28103935506|Amlodipin "Krka"|1 tablet daglig|S
28103935506|Amlodipin "Krka"|2 tabletter 1 gang daglig|S
28103935606|Amlodipin "Krka"|1 tablet daglig|S
28103936006|NorLevo|1 tablet 1 gang|S
28103936606|Crestor|4 tabletter 1 gang daglig|S
28103936606|Crestor|3 tabletter 1 gang daglig|S
28103936606|Crestor|1 tablet daglig|S
28103936606|Crestor|2 tabletter 1 gang daglig|S
28103936606|Crestor|2 tabletter 1 gang daglig|S
28103938706|Losartankalium/hydrochlorthiazid "Teva"|1 tablet daglig|S
28103938806|Losartanka./HCl thiazid "Teva"|1 tablet daglig|S
28103938806|Losartanka./HCl thiazid "Teva"|1/2 tablet daglig|S
28103939406|Ciprofloxacin "Krka"|2 tabletter 1 gang|S
28103939406|Ciprofloxacin "Krka"|1 tablet 1 gang|S
28103939406|Ciprofloxacin "Krka"|3 tabletter 2 gange daglig|S
28103939406|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939406|Ciprofloxacin "Krka"|2 tabletter 2 gange daglig|S
28103939506|Ciprofloxacin "Krka"|1 tablet 1 gang|S
28103939506|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939606|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939706|Medikinet|1 tablet daglig|S
28103939706|Medikinet|1 tablet 2 gange daglig|S
28103939706|Medikinet|1 tablet 3 gange daglig|S
28103939806|Medikinet|1/2 tablet 3 gange daglig|S
28103939806|Medikinet|2 tabletter 3 gange daglig|S
28103939806|Medikinet|1 tablet 3 gange daglig|S
28103939806|Medikinet|1/2 tablet daglig|S
28103939806|Medikinet|1/2 tablet 2 gange daglig|S
28103939806|Medikinet|1 tablet daglig|S
28103939806|Medikinet|1 tablet 2 gange daglig|S
28103939806|Medikinet|2 tabletter 2 gange daglig|S
28103939906|Medikinet|1 tablet 3 gange daglig|S
28103939906|Medikinet|1 tablet 2 gange daglig|S
28103940506|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940506|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940506|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940506|Risperidon "Krka"|1 tablet daglig|S
28103940506|Risperidon "Krka"|3 tabletter 1 gang daglig|S
28103940606|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940606|Risperidon "Krka"|1/2 tablet 2 gange daglig|S
28103940606|Risperidon "Krka"|1 tablet daglig|S
28103940606|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940606|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940706|Risperidon "Krka"|1 tablet daglig|S
28103940706|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940706|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940706|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940806|Risperidon "Krka"|1 tablet daglig|S
28103940806|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940806|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940906|Risperidon "Krka"|1 tablet daglig|S
28103940906|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940906|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941106|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103941106|Risperidon "Krka"|1 tablet daglig|S
28103941106|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941106|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941206|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941206|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103941206|Risperidon "Krka"|1 tablet daglig|S
28103941206|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941306|Risperidon "Krka"|1 tablet daglig|S
28103941306|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941306|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941306|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103943906|Invega|4 tabletter morgen til morgenmaden|S
28103943906|Invega|3 tabletter morgen til morgenmaden|S
28103943906|Invega|3 tabletter morgen|S
28103943906|Invega|4 tabletter morgen|S
28103943906|Invega|2 tabletter morgen|S
28103943906|Invega|1 tablet morgen|S
28103944006|Invega|1 tablet morgen|S
28103944006|Invega|2 tabletter morgen|S
28103944106|Invega|1 tablet morgen|S
28103945806|Medikinet CR|1 kapsel morgen til morgenmaden|S
28103945806|Medikinet CR|1 kapsel morgen efter morgenmaden|S
